probe_id,gene_symbol
1023987,ATRAID
1041076,HMCES
1029910,GOSR2
1015552,INTS12
1015139,RPP30
1033551,FAAP20
1023880,CIDEA
1021367,CEP170
1028763,PLCXD3
1027406,PCDH9
1053925,MYH9
1022488,USP42
1043861,VPS36
1054685,KRT14
1023656,MVP
1014817,ADAM29
1049818,HIST1H2BH
1023833,SCAND1
1049547,PDXK
1039449,DDX50
1065553,ZNF827
1015176,TMEM151B
1026419,PLAA
1010595,TOMM40
1022537,DLEC1
1014261,DERL1
1024311,MTIF2
1049371,RNGTT
1029919,TCF20
1049816,HIST1H2BC
1054562,LIPC
1023947,POP5
1034315,CCDC50
1044446,STK39
1024247,CATSPER2P1
1038603,HKDC1
1061267,TMED8
1045493,PHLDA3
1019357,POLR1B
1016966,ZBTB4
1011464,EVPLL
1033000,CDC26
1039825,ALDH8A1
1040932,PCBP4
1022360,CHIC1
1047617,RAMP1
1024234,LYNX1
1052999,PLCB2
1058477,CD8A
1044934,FBXL4
1054183,MGAT2
1021630,LTBP3
1053797,NDUFS3
1050251,ZNF23
1023150,SUOX
1058920,AVP
1029007,ARHGEF9
1022584,MARK2
1046688,TMED1
1054042,MSI1
1047162,POLR3F
1037639,DYDC2
1036552,DNER
1019184,AGAP5
1041112,THAP10
1029073,EXT2
1023567,BABAM2
1052952,PLXNA2
1023621,MMACHC
1055859,BRF1
1058381,CDH13
1021398,TMEM237
1021906,SCML1
1065018,FRMPD4
1053972,MUSK
1026301,ZKSCAN2
1037674,MIEN1
1044849,CNNM4
1048073,ZC3H11A
1046206,BAHD1
1052485,PTGIR
1036536,REEP6
1039592,MRPL44
1023850,HUWE1
1013293,LOC729737
1050087,ALMS1P1
1032967,SERHL2
1030968,KLK12
1051730,CX3CL1
1026584,MORC2
1036022,MRPL53
1024563,MS4A7
1047769,CEBPZ
1057240,EPHA4
1026140,TRAPPC2
1046762,PNRC1
1026864,KLK6
1023121,UFSP1
1016075,TMEM240
1015360,IPCEF1
1036087,ZNF526
1036081,WDR92
1054732,KIF25
1019059,HGSNAT
1015104,MSL2
1036957,KBTBD6
1049914,CLTCL1
1055162,IFNGR2
1021685,ZCWPW2
1047792,NAMPT
1043307,VTA1
1022953,DEDD
1056526,GALNS
1014559,ZNF154
1026256,ABTB1
1032433,SLC25A41
1010796,PEAK1
1032289,C5orf51
1022083,DLX1
1047869,RWDD2B
1042070,TMEM19
1030805,NRG2
1048455,ATP6V1G1
1031768,ZNF713
1031688,ZNF233
1014881,MEF2A
1048732,TRIP11
1017862,TMEM150B
1020549,NCS1
1064678,MRPS30-DT
1040559,ARHGAP20
1011239,GGT5
1043890,PRELID3B
1025517,SAMD5
1018408,MFSD10
1026130,NT5DC3
1042859,PCDH18
1018187,SGCE
1030551,PLPP4
1048084,MAGI2
1040277,TLNRD1
1057478,RCAN1
1018497,RBM17
1042815,DDX49
1024258,XCR1
1042224,ARHGEF10L
1037784,USP48
1040781,GJC2
1010462,ZNF862
1037196,LTV1
1028730,CORO1B
1043570,UBAP1
1028191,VPS41
1038812,ATAD5
1018601,KDM5C
1039194,MUL1
1027753,URI1
1055783,HADHA
1044480,RPS6KA6
1036435,HTRA3
1039032,ANKRD55
1016731,SYBU
1038641,RPF1
1046143,KIN
1047730,LHFPL2
1038415,TAS1R1
1037554,CNFN
1016570,RAPGEF2
1027159,NPBWR1
1020184,ZSCAN23
1018319,REXO5
1039553,ZFP69B
1024174,TRAPPC10
1016910,ARL17B
1037997,GPR61
1053156,PFN1
1024018,ATP7B
1038640,ZNF703
1031756,GPR142
1024510,KIAA1522
1057749,DAB2
1050410,VBP1
1053337,PBX2
1024626,CARD16
1049637,PEX3
1035732,NRN1L
1071051,LOC100507387
1020207,ATG13
1057350,CELSR2
1030407,CHD3
1010742,CLK3
1020064,SCAND2P
1010980,ACR
1017776,HMGB2
1016060,TMEM179
1043740,SBDS
1055607,HMGCS1
1021073,GSDMB
1046132,TCF25
1037019,GTPBP10
1042906,ZFAND6
1029834,OLA1
1041348,PCDHB13
1020463,EFCAB2
1034839,CACUL1
1022670,SPECC1
1029381,EHMT2
1068047,MAP2K6
1015209,FASTKD2
1052370,RAB4A
1058272,AKR1C4
1021149,RUFY2
1023359,FAN1
1011000,PP7080
1057864,NKX2-5
1052889,POLR2F
1042174,EVA1B
1016393,LINC01315
1028842,ZFYVE9
1024392,FAM47C
1021751,NF1
1036580,G6PC3
1021275,FAM228A
1019165,TAX1BP1
1036624,MTG1
1036621,UBTD2
1039311,LENG1
1034095,FAAH2
1017605,ATP1A1
1017646,TFRC
1057142,EXT1
1046309,NID2
1041970,DRAM1
1051125,SSB
1046083,DOP1A
1047843,ACTR2
1041770,AMBRA1
1038318,ANKRD13C
1053682,NME4
1012207,TRIM32
1017554,ICE1
1013049,FBLL1
1049848,FZD4
1030952,PLPP1
1035758,SENP8
1015161,GOLGA6L10
1027347,ABLIM1
1014428,CMPK1
1044078,TLX3
1068129,KIF1C
1044511,CRCP
1024252,CYTH1
1017909,RGPD3
1060255,LINC00672
1040127,HEATR6
1043994,ATP6V0A4
1045397,BCL2L13
1018877,PDHX
1043593,TMEM69
1044569,SERP1
1031437,RGS9BP
1019400,SLC1A5
1057490,DRG2
1035016,OTUD6A
1062476,LOC101928504
1032549,FAM98B
1057273,EMP3
1046050,EMC1
1010583,TMEM14B
1041973,ACER3
1020783,ERC1
1056529,GALK2
1041010,CCDC47
1027512,ITSN2
1045127,TBC1D10B
1034287,THAP6
1056434,B4GALT1
1053998,MTF1
1021048,KIAA0895L
1049639,SLC43A1
1057860,CTBS
1047882,UBA2
1042557,NCAPG2
1024638,RBPJ
1019929,DIPK2A
1017078,PDIK1L
1014410,ZNF583
1021884,KIF21B
1052970,PLOD1
1058369,CDK4
1020090,C20orf194
1015940,SLC29A1
1015643,SNTG2-AS1
1044020,SMARCAL1
1017238,WDR62
1037465,GLYR1
1033269,MRGPRF
1045074,DNM3
1058181,CKM
1044139,DPP7
1026364,ERMARD
1028294,ANKS1B
1036546,DRC1
1038471,SRCIN1
1037292,ORAI1
1042807,EPB41L4B
1014465,DTWD1
1057249,EP300
1038327,C1orf21
1025012,OSCAR
1058741,BTD
1049790,HIST1H4A
1014462,MAP10
1049989,CUL5
1015401,THRB
1017750,ETFA
1020613,TPTE2P1
1029770,NVL
1053302,PCSK5
1048361,RIN1
1045174,NECTIN3
1048702,NDST3
1042655,KLHL28
1034026,GRASP
1047571,MARCH6
1047856,KCNK7
1031506,KRTAP10-12
1011030,ZNF300P1
1015989,ACP5
1020746,ST6GAL2
1027296,BMP1
1039569,SOWAHC
1019597,MGC16025
1052988,PLCG1
1020737,BBX
1028180,UPF3B
1057622,DLAT
1055751,HCK
1015275,NYNRIN
1037160,ARHGAP19
1058484,CD6
1061735,AVIL
1016932,KIAA1217
1032282,SREK1IP1
1039942,TFB2M
1044871,SERGEF
1040936,CHRNA10
1028434,CNR1
1038794,SYNPO2L
1022415,SPOCK3
1059302,AHR
1044421,NKIRAS1
1045334,SPDEF
1029823,CHEK2
1048190,SNPH
1027357,CES2
1055013,IMPDH2
1056240,GPR25
1023268,CDC42EP1
1010763,MEG3
1036328,C12orf57
1026891,CD47
1036591,ZFP62
1042275,SLC6A15
1014444,TPT1-AS1
1033027,CNPY4
1045353,RAD54B
1042582,DCAF16
1025209,LMBRD2
1042261,RBM28
1012644,POM121
1064726,LINC00595
1053166,PFKFB2
1039136,CHMP6
1037178,IGSF21
1050035,TFEB
1041664,LMBR1L
1058767,FOXL2
1046295,COPG1
1022986,STEAP1B
1036590,CHMP4C
1044292,NXT1
1032686,NPHP4
1047779,AKAP9
1057139,EXTL1
1049536,LY6D
1045060,POLDIP2
1025180,TSPAN18
1048281,N4BP1
1038191,SLC25A28
1030799,IFIT1
1050959,TARS
1036100,CCDC151
1039161,TNFAIP8L2
1057010,FGD1
1012948,DNAAF2
1010303,EPHA6
1017469,FAM95C
1023752,ZFYVE28
1035338,GALM
1039317,GNPTAB
1062939,ATP2B2-IT2
1034294,SCFD2
1015522,MAP1LC3B
1025383,DNAJB14
1058390,CDH9
1055019,FOXK2
1032470,ZNF547
1027010,GRAMD4
1042192,RNF220
1018043,MANEAL
1054968,IREB2
1042180,NADSYN1
1039249,LRFN3
1047346,CAP2
1011172,MFSD2B
1046055,WAPL
1010614,MGAT3
1051261,SNRPD3
1050893,DYNLT3
1057867,CSTF2
1041796,CARMIL1
1024227,DDX19B
1030668,AFF3
1036273,CGB1
1046096,CNOT1
1014523,NR2F1-AS1
1012356,MRPL34
1019975,NUDCD1
1034255,SRFBP1
1043658,ZNF639
1017519,RBMX
1022960,ASAP1-IT1
1037367,MPV17L2
1031470,KMT5A
1044234,VPREB3
1033625,IMMP1L
1045566,DNPEP
1049873,HIST1H4I
1032845,RNF144B
1058715,C1QA
1017786,THADA
1056382,GLRB
1036700,LONRF1
1041991,LARP6
1037260,CCDC107
1054595,LGALS1
1018780,CSK
1051302,SMARCE1
1049933,SYMPK
1044610,INTU
1028055,ZNF18
1023981,AARD
1013756,SIRPB1
1011010,DOLPP1
1059977,SNHG19
1039838,ACTR6
1051287,SNAPC1
1027365,BRMS1
1011999,DLG1
1015994,ARHGEF18
1036838,TIMM29
1026147,PLEKHH1
1036790,TRIM41
1033673,ZNF431
1045378,CLDN15
1033097,BRAT1
1027823,CAPN10
1043298,ZNF581
1051770,CCL2
1027125,SON
1057729,DAXX
1039737,CCDC14
1018673,CXADRP2
1048229,UTP14C
1047318,SEMA3C
1047434,UBAC1
1030060,SRPK2
1023882,NELFCD
1022073,CHSY3
1036934,CCDC120
1033796,FAM151B
1021220,PMS2
1039315,NOL12
1038708,UBTD1
1045078,SLITRK5
1029027,ZNF274
1070685,LOC101929122
1026299,P4HTM
1017305,BAHCC1
1033855,TEX44
1015914,SCARB1
1040695,RAB22A
1069452,RPS5
1028241,TBX5
1021629,SCYL1
1037916,CTTNBP2
1047314,APPBP2
1017527,CCDC159
1036986,ABCC10
1040637,ESYT2
1057887,CSRP2
1037792,SLITRK6
1017325,DIABLO
1049466,EIF3A
1031957,ZDHHC21
1021728,TRAK1
1045925,FAF2
1057982,CPT2
1024792,FBXO42
1067737,ACSM5
1059509,A1BG
1014874,SH3BP2
1029010,SF1
1036001,ACAP3
1068152,ZMYND8
1027720,ABCC1
1025191,PEX16
1027379,BAG5
1040829,NUP107
1041816,UBE2Q1
1049840,FZD9
1054524,LPL
1037890,TMEM222
1056848,FUT4
1025568,KRTAP5-7
1026763,PIDD1
1052743,PRB3
1052719,PRKAB2
1037330,ZNF496
1014564,NKAPD1
1038836,ZNF671
1039165,GALNT14
1047106,KLF1
1057286,ELAVL3
1056841,KDSR
1059219,AMPD3
1022332,GGPS1
1053183,PEX14
1019870,TPM4
1034220,HDGFL1
1011338,ABL2
1041632,NAXD
1039503,FAM173A
1046344,FKBP9
1061106,UNC5C
1017165,PNMA5
1028837,QRICH1
1034060,NKX2-3
1030835,SEC23B
1054065,MPP2
1061166,USP49
1013714,TMEM51
1039078,GAL3ST4
1039685,GNPNAT1
1032650,POC1B
1066897,SRGAP2B
1063889,JARID2-AS1
1013312,ENO4
1055736,HCRTR1
1043148,UIMC1
1018805,C7orf25
1053970,MMUT
1038335,INTS14
1040518,RELCH
1034820,PIWIL4
1054086,MNAT1
1054693,KRT8
1047313,SPNS2
1030661,TRERF1
1028753,ACER2
1055095,IL1RAP
1013925,LOC286359
1031349,MAFA
1056443,GFPT1
1044888,IL1RAPL2
1038663,BAIAP2L2
1015269,FAM135A
1015376,EFR3B
1034647,EME1
1040847,REXO4
1026758,ZNF585A
1044279,SAP30BP
1021530,LOC439933
1032260,ZNF775
1019674,BTF3L4
1017581,NDUFB2-AS1
1044700,UTP25
1037630,TMEM101
1030739,DIPK1A
1053450,ORC2
1066199,TRAF3IP2-AS1
1028059,EXOC1
1043389,PCYOX1
1041344,PCDHB11
1053718,NFYB
1017248,BOP1
1032734,TMIE
1044747,SEC22A
1057993,CLDN4
1049521,RDH16
1026723,KIRREL2
1042333,DET1
1049827,HIST1H2BG
1067425,SEZ6L
1056908,AFF2
1029194,ZMYM2
1045766,MED13L
1055898,GSR
1042415,ZNF770
1039515,CAPRIN2
1031716,ZACN
1045255,DCAF13
1052912,POLB
1046635,DEPP1
1027138,ADRA1A
1052760,PPP4C
1044710,ACAD8
1043963,HP1BP3
1044028,WRAP73
1017390,DTX4
1030411,ZNF260
1064002,TCEANC
1042811,SGTB
1019191,RPN2
1053330,PCCA
1029725,FMN2
1064977,C2CD3
1055715,HEXB
1050726,GPR137B
1048603,CDYL
1046042,MYCBP2
1025293,OSGIN1
1056433,GH1
1043410,AMOTL2
1065319,FZD3
1055048,IL11
1023829,RAB3IP
1066353,NCOA2
1017813,LIN28B-AS1
1034318,C3orf22
1022172,NEAT1
1047917,BCL2L10
1058854,BCL9
1037714,CARD19
1015785,TP53TG1
1017196,FAM138E
1047421,CFDP1
1021554,SPATA7
1062865,CKMT1B
1051238,CAPN15
1015028,LMLN
1017788,APH1A
1020676,PRPF40A
1031823,ZNF81
1037577,LCOR
1067957,SLC6A13
1040649,CNOT6
1036447,ACTR8
1025061,MTMR3
1059237,ALPG
1047529,TFG
1049504,JRK
1043292,CINP
1031512,KRTAP10-3
1018404,MOV10
1031589,C3orf62
1039772,ACBD3
1037255,FAM136A
1016032,GOLGA2P11
1039612,MRPL38
1041829,CNOT11
1049825,HIST1H2BL
1039473,YIPF2
1025381,CEP126
1047058,CCT6B
1019450,TC2N
1028006,SDF4
1015784,EEF1D
1048298,SAFB2
1051071,STAT6
1033887,FAM43B
1029213,CLIC2
1061302,DPY19L1P1
1043910,SHANK1
1028220,DDX11
1032522,UBALD2
1057278,EMP1
1041572,DDX28
1010895,SEC14L1
1034195,KCTD7
1066633,FGD5-AS1
1048948,PRPF4
1028754,PHF19
1049133,HIST1H2BJ
1070024,ZNF93
1054986,INSL3
1023763,DIO3
1046039,PPRC1
1016104,SPARCL1
1015261,ZNF529
1039412,NOC4L
1022506,AATF
1035174,WDR36
1025681,PRIMA1
1070242,ABHD15
1021608,ZWILCH
1025505,NSD3
1031555,SLC27A1
1037900,RBM48
1026217,FGFR1OP
1035094,LYPD2
1045760,PIP5K1C
1026786,DESI1
1034222,SLC2A12
1043886,EXOSC1
1043229,RBMX2
1054826,KCNJ2
1039107,PARP8
1036728,RSAD2
1024159,MRPL42
1015899,LINC00597
1015504,DST
1052762,PPP2R5E
1020984,TRNAU1AP
1021832,FABP5P3
1054208,RAB8A
1019935,ZNF542P
1039218,GCC1
1061169,EBLN3P
1046690,SNRNP27
1064698,MELTF-AS1
1055689,ZBTB48
1015410,MDM2
1045861,TSPYL4
1043237,CCZ1
1032025,BRINP3
1058464,CD27
1036207,OSBPL9
1020282,TRAPPC6B
1031924,H1FNT
1040714,ZNF304
1029207,SLC44A1
1022231,ARL4A
1063106,RPS3
1052304,RAP2B
1046077,PDS5B
1069785,LOC101928673
1069977,CDC73
1027605,GABRG2
1022951,FAM220A
1044971,MTG2
1038301,SNX27
1032190,LIN9
1038104,RAMAC
1024327,KLHL15
1042767,ZNHIT6
1037007,RSPH1
1040259,SENP2
1050907,VPS72
1069247,OR7E2P
1042628,WBP1L
1024727,SNRPB2
1010473,CLDN5
1035960,CIB3
1025393,KLHL4
1056889,FPR1
1025953,ZRANB2
1018163,RPSAP9
1015461,MYO5A
1027096,ARL6
1036526,PEX11G
1057077,FAH
1042257,SRBD1
1051789,SCNN1B
1044525,RND1
1042574,ANKHD1
1042793,L1TD1
1035648,KRT222
1053299,CDK17
1019488,PI4KAP2
1043761,TFB1M
1023428,CD46
1043508,MEX3C
1037389,CBX2
1053686,NMBR
1054494,LTB
1019197,KDM2A
1020449,TMEM239
1015755,SLC10A3
1014796,SRRM3
1057824,CTSZ
1045645,CBX7
1021198,GRIP1
1031534,KCTD8
1032500,CAVIN1
1069986,LRCH1
1047536,TLR6
1029859,ZNF780A
1020128,RGPD4
1045881,ANKRD28
1034734,FAM161B
1045072,RAB11FIP5
1036153,PCMTD1
1023542,ZNF648
1034924,UBE2F
1022664,EML6
1050686,TNR
1014108,SNHG7
1069801,GCLM
1037245,SLC35B4
1015674,HOMER3
1053258,PDHB
1059335,AP2A2
1027463,CLSTN1
1037569,FBN3
1036994,NAV3
1024452,PHRF1
1011552,ZBTB34
1038930,TTC21B
1057840,CTRL
1017622,FIP1L1
1040621,XPO5
1033611,PLBD2
1043257,LIPT1
1018980,EIF5A
1021080,RNASEH2C
1017615,KIAA1147
1040177,SPCS3
1021811,SNX29P2
1021517,XRN1
1031583,NRROS
1013172,MGC2889
1046846,DHRS4
1049055,SEMA5A
1055952,GRIK5
1059379,ADH1C
1033327,POLR1D
1056360,GNA12
1045061,DECR2
1011419,TMEM91
1044344,WDR91
1022632,EXOSC9
1056324,GNG11
1032488,LAMA1
1050879,TEAD3
1010907,STARD9
1030106,TDRD6
1033236,FAM124A
1031201,CHCHD10
1028174,TRAPPC11
1056123,GRIK3
1045826,NCAPD3
1039266,BHLHE41
1057891,CSPG4
1038141,DNAL1
1051628,SHB
1020369,MUC5AC
1011429,SEBOX
1042913,CCSER2
1047175,TRIM3
1051650,SGCB
1014773,RPL34-AS1
1018169,SRP54
1036520,B3GNT7
1049330,FADD
1020766,RBBP4
1040031,GOLPH3
1022938,KREMEN1
1051713,SDHD
1020806,KIAA1109
1046222,MON1B
1023776,TCEAL1
1040679,WDR18
1068155,BAG6
1052243,RDX
1043755,LACTB2
1045449,PLA2G15
1046347,MGAT4A
1059066,ARL1
1041067,MRPS22
1057358,EFNB3
1027843,RASGRP4
1031184,C4orf3
1034955,WFDC3
1041579,LMBRD1
1021485,ZBTB8A
1045276,TECPR1
1034408,TTL
1048320,CTR9
1010685,POFUT2
1020166,CNBP
1039083,ZDHHC14
1023512,ATRN
1032820,ZNF549
1040087,PCIF1
1036376,RWDD2A
1063361,ARMC6
1031749,RILPL1
1064155,TMEM178B
1043401,SCARA3
1040437,SEMA4G
1043115,GNG13
1015764,ABCC6
1039912,NOC3L
1045778,RRP8
1057190,ERCC6
1053276,PDE6D
1050370,WAS
1052660,MAPK11
1023861,COX19
1040448,DDX55
1049918,GATD3A
1029459,C8orf58
1043537,NRN1
1021267,MOBP
1048392,AKAP12
1032942,KCTD13
1041901,GPALPP1
1051143,SRP19
1029991,PHLPP2
1052782,PPP1R10
1059001,ATP1A3
1040093,MRPS14
1023553,KDM1A
1015858,HS6ST2
1043067,STX18
1030062,TNPO1
1039668,DCLRE1B
1041854,PIP4P2
1023091,ZNF536
1039876,ZNF106
1037221,FIBCD1
1018204,WIZ
1016859,LOC101927974
1014572,ARFRP1
1050187,TRIM25
1049232,CDK5R1
1056882,MTOR
1036371,STX1B
1016322,GNRH1
1035271,METTL6
1016619,TRMT10A
1067838,PRORY
1041523,CAND1
1049820,HIST1H2BE
1054712,KRTAP5-9
1013952,PNISR
1034114,FAM120AOS
1036639,INTS4
1051565,SLC2A3
1025325,IGSF1
1034442,LSM14B
1049821,HIST1H2BF
1037647,ACBD6
1052538,PSMC5
1046567,FAF1
1052591,PSD
1016927,TTC13
1047748,SLC25A15
1051164,SPTAN1
1028334,BCAS4
1016712,FTO
1048544,NAPSA
1033091,CCZ1B
1054900,ITPKA
1053885,NAGA
1055008,ING2
1034625,SCGB1C1
1039919,ABCG8
1053692,NKX3-1
1024825,CFAP221
1040248,ZNF350
1035942,EXOSC6
1015225,DENND4A
1053631,NPAS2
1018787,LOC729218
1057455,DTYMK
1022976,TTPAL
1053366,PAK2
1027570,BCL2
1050404,VCP
1052070,RPL18
1044341,ZC3H7A
1026761,C6orf120
1047493,CITED2
1049375,GBF1
1043542,CD320
1019986,C11orf21
1042851,CCDC93
1035490,KLHDC7A
1051318,SLN
1059409,ADAM8
1025323,RTEL1
1033851,TOGARAM2
1026293,SHOX
1048230,NOS1AP
1018636,LOC100268168
1033475,FLCN
1045233,CNOT10
1015868,SMIM4
1030920,PPIL2
1032679,HS6ST3
1016030,DNAJB5
1035644,SLC5A10
1050259,ZNF17
1038132,COG3
1055788,HIST1H1A
1055867,GTF2E2
1049783,HIST1H4J
1028919,ZNF484
1024570,KITLG
1055589,HNMT
1025006,ZYX
1052352,RABIF
1030426,PSMB9
1029897,L3MBTL2
1026887,MBNL1
1058984,ATP2A2
1029077,ZNF320
1035178,STARD4
1054814,KCNJ8
1038412,SH3BP5L
1027141,ANXA6
1042292,SLFN12
1011956,SARDH
1016931,FAM106A
1034779,ETFRF1
1032269,RPL7L1
1050584,TSNAX
1035924,PSTK
1058312,CENPE
1026755,IP6K1
1055446,HSD17B4
1058988,RABEP2
1014094,RAET1K
1032582,MYO15B
1050291,ZFP36
1033292,ZNF25
1020997,HMGCLL1
1047342,LRRC41
1054591,LGALS3BP
1038753,WLS
1028647,RAD17
1035064,TAF1L
1014126,COL6A6
1042409,GID8
1054999,INHBC
1038704,NRSN2
1037837,TOMM40L
1014501,ZNF200
1043525,REEP2
1056354,GNAI2
1044252,TMOD3
1027242,OR5L2
1039944,DNAJC1
1041821,SUPT20H
1011838,USP27X
1047965,NUP153
1016138,VMO1
1057751,DAB1
1014432,ZNF879
1018977,LOC729683
1038613,MYO19
1041896,STRADB
1047262,ARL6IP5
1030964,VPS13A
1016610,FAM160A2
1013678,ETFBKMT
1018225,DHRSX
1038682,DCAF17
1041750,OSGEP
1027507,ZNF266
1047758,ATP6AP2
1027277,WDR5
1047479,BTN3A3
1019848,CEP57L1
1048223,DCAF1
1015224,SNRK
1050164,RNF112
1033176,MICU2
1031525,KRTAP10-9
1042303,GPATCH1
1016685,MCF2
1049591,CAMK1
1022010,FAM3C
1015417,DDX60L
1038901,NAA40
1046382,NRM
1020289,PARD6G-AS1
1031352,RBM12B
1044401,DCPS
1054084,MNDA
1055141,IGFALS
1011209,TMEM106B
1045319,TAFA5
1040289,TMEM8A
1029965,KLHL42
1016249,LINC01003
1050672,TOP2B
1019598,NUDT19
1016112,HSPA12A
1011097,DHRS1
1048216,SART3
1016938,ZNF527
1014823,LCA5
1022813,RGS19
1054101,MMP14
1047170,SPAG5
1017880,NOL8
1045033,SZRD1
1052524,PSMD5
1039064,C11orf80
1036679,CHMP7
1050017,ZNF212
1060364,CDC42EP3
1019483,YY1P2
1056315,GNRH2
1015013,ZFAND5
1015720,LOC100131289
1026497,PARP3
1035999,ARAP2
1056967,FKBP4
1050967,TAPBP
1037954,KRTAP17-1
1042110,UBA6
1051684,MAP2K4
1049559,DENR
1057280,EMD
1042163,FAM86C1
1032838,COL24A1
1053946,MYD88
1042451,TIPIN
1028886,GEMIN2
1050746,SEC62
1047672,ZNF443
1053780,NEDD4
1030084,ITPA
1010492,ARHGEF33
1036924,EFCAB11
1022155,CNTNAP2
1044501,BMP10
1057045,FCER1G
1015281,LINC00294
1018136,SH2D3C
1045018,EPC2
1040331,ZNF77
1017628,BMERB1
1017080,RUSC2
1021233,GEMIN8
1048716,B4GALT5
1018310,TRMT61B
1047620,RAMP2
1042141,RCBTB1
1017592,RNF185
1041310,NSMCE3
1017624,SBDSP1
1053291,PDCD1
1036385,SAT2
1027340,KCNN2
1047351,NXF1
1045873,DENND5A
1022722,AGTRAP
1034369,C2CD6
1053013,PKNOX1
1019426,MARK3
1011329,C2orf74
1027188,RNF13
1011366,IK
1019383,CRELD1
1058451,SIGLEC6
1024796,MAP2K5
1052757,PPP3CC
1016143,IGSF9
1023375,TCIRG1
1027780,MRPS33
1044961,FBXW2
1058040,COX5B
1016442,C11orf94
1028070,SLC3A2
1021886,PPA2
1038559,FAM214B
1010874,ENDOD1
1054808,KCNJ12
1017131,CASC1
1036576,ZNF764
1019583,N4BP2L1
1041945,RHNO1
1043219,TMBIM4
1059424,ACTN3
1026908,RNF34
1058208,CHRNA2
1024568,PTPRS
1058122,CPN2
1034725,LRFN5
1033073,CDHR3
1036788,ESAM
1036394,TGS1
1054498,LTA4H
1024370,VPS28
1027190,TCEAL8
1038986,SNIP1
1018688,INTS4P1
1024497,FAM214A
1055216,ID3
1023190,TPTE
1048760,GPR52
1038089,DYNLRB1
1035773,GPHB5
1032697,CYP4X1
1018624,LOC100132831
1045422,EID1
1043404,SNX9
1031947,EZHIP
1034536,ZNF569
1038909,CAMKMT
1049646,PPFIBP1
1011212,TNNT1
1044285,C6orf15
1045302,SULT4A1
1049293,PEX11A
1047724,TNK2
1054096,MMP17
1052813,PPIB
1029862,DMD
1041620,AGK
1033435,TIGD4
1034357,RMDN2
1026765,KLHDC9
1047825,TRIM10
1037993,BCO2
1052113,RPL4
1042838,SHLD2
1049850,FZD1
1043111,RSF1
1016840,GPR107
1046708,SLC27A5
1048003,GFPT2
1022601,WIPI2
1068064,LOC389641
1016812,FKBP11
1020576,CPPED1
1045977,SNX13
1052616,PROX1
1048983,USP10
1041254,PARD3
1016495,TMEM189
1039470,PRR14
1036489,MVB12A
1051271,SNRNP70
1049543,KHSRP
1048212,KNTC1
1054242,MDFI
1016216,GPBAR1
1053039,PIP
1027393,ARSB
1020185,SRXN1
1050242,ZNF33A
1062350,ATP8A2
1036364,TP53RK
1061195,CDKAL1
1056522,GALNT2
1019020,FAM185A
1058079,COL5A2
1041850,SLC30A10
1020772,ZNF652
1045149,UNC50
1058315,CENPB
1047080,CSPG5
1037708,SLC25A33
1015863,KLHDC10
1043902,MTERF3
1046680,LILRA1
1022596,IAH1
1035405,TANGO2
1018031,VPS53
1033428,RWDD4
1020751,MCTP2
1016690,RFC5
1022980,DKFZP586I1420
1052363,MAP4K2
1034936,BRI3BP
1029593,MITF
1042458,TMEM160
1055420,HSPB2
1012075,KDM3A
1040399,MARK4
1057339,EGR3
1048982,MTMR6
1033040,ZNRF2
1048824,MAGI1
1018988,PXDC1
1047635,SPRY2
1036396,CEP41
1017034,CSGALNACT1
1011295,UBXN11
1058298,CFL2
1016131,ZNF843
1032606,ZNF740
1017757,NPHP1
1040558,TRMT5
1021141,LOC441081
1038896,GEMIN6
1038502,WDR82
1010886,USP46-AS1
1042202,INTS10
1051297,SMS
1039117,PPP1R3B
1039606,MRPL9
1061648,GPATCH2L
1010558,ACVRL1
1042198,RMDN3
1050597,TRPC5
1033813,TIGD2
1014173,SLC45A1
1042520,RASIP1
1037731,CAMKK1
1039393,TMEM109
1060748,LINC00654
1052960,PLSCR1
1024265,ZC3H14
1029209,POMZP3
1041644,N4BP2
1016606,SP9
1020056,ZNF883
1010263,LIPN
1042444,TTC12
1052310,RANBP2
1015044,SNX18
1058905,B2M
1067863,DGKH
1047874,COX17
1038352,TMX1
1053274,PDE6G
1018608,TARM1
1029475,MAPK9
1023663,MXRA7
1024643,ACTBL2
1028103,LSP1
1029510,ATMIN
1057676,DMXL1
1035595,ZNF573
1025636,SMARCA1
1050181,ZNF157
1050922,HNF1A
1037694,EIF1AD
1021857,SYT5
1023417,NFATC3
1014184,PAK1
1055426,HSPA9
1044461,RRP7A
1057965,CRH
1037748,ZDHHC18
1046027,SARM1
1024342,RIMKLB
1038955,ZNF665
1026718,NAP1L1
1036502,OLFM2
1043141,WBP11
1012713,CASP8
1017814,LPXN
1026924,MAP6
1048142,CKAP5
1030080,RBAK
1030354,FNTA
1059849,PXN-AS1
1015735,ZNF674-AS1
1020850,PARP2
1054717,KPNA5
1020462,TMEM192
1022804,VPS26A
1038882,MFSD13A
1046913,CD3EAP
1052458,QSOX1
1016073,EIF4B
1047127,NPRL2
1051030,SUPT6H
1031611,MIGA1
1015390,ESR1
1016069,LOC389895
1063696,CBWD5
1030097,SYVN1
1014940,WDR47
1018883,SPCS2
1016415,LINC00626
1036524,MARCH9
1045184,SAMHD1
1046362,B4GALT7
1017632,C6orf136
1048058,FIG4
1049787,HIST1H4D
1012379,CYP4B1
1027729,TRIM24
1022500,CHN2
1052734,SRGN
